facility_id,name,street,city,n,mean_score,min_score,max_score,latest,latest_score,category,venue
12398157,McDonald's #3608,9422 N Lamar Blvd,Austin,5,96.8,94,98,2026-04-29,94,Restaurant & Food Service,McDonald's
2800603,Wally's Burger Express,8107 Mesa Dr,Austin,4,96.75,93,100,2026-05-21,100,Restaurant & Food Service,Wally's Burger Express
2801921,Wingstop Restaurant,500 W William Cannon Dr Ste 422,Austin,4,96.75,95,99,2025-12-22,97,Restaurant & Food Service,Wingstop Restaurant
2802167,Tokyo Gardens Catering,1000 E 41st St,Austin,4,96.75,96,98,2025-12-15,96,Institutional & Catering,Tokyo Gardens Catering
10744463,BC - Whole Foods Market - Prepared Foods,12601 Hill Country Blvd,Bee Cave,4,96.75,92,100,2026-05-11,96,Grocery,BC - Whole Foods Market - Prepared Foods
11388003,Shake Shack The Domain Austin LLC,11228 Domain Dr,Austin,4,96.75,96,97,2026-04-20,96,Restaurant & Food Service,Shake Shack The Domain Austin LLC
11984070,LW - Baylor Scott & White Insitute for Rehabilitation - Lakeway,2000 Medical Dr,Lakeway,4,96.75,91,100,2026-05-22,100,Healthcare,LW - Baylor Scott & White Insitute for Rehabilitation - Lakeway
12392331,PF - Hiwot Injera,616 FM 685 Ste 110A,Pflugerville,4,96.75,95,98,2026-03-10,98,Restaurant & Food Service,PF - Hiwot Injera
2800052,Baby Acapulco #1,1705 S Lakeshore Blvd Ste A,Austin,3,96.67,94,99,2026-04-06,94,Restaurant & Food Service,Baby Acapulco
2800429,Austin High School,1715 W Cesar Chavez St,Austin,6,96.67,94,100,2026-03-26,96,School & Childcare,Austin High School
2800540,Kinder Care Learning Center,6434 S Congress Ave,Austin,3,96.67,96,98,2025-02-20,96,School & Childcare,Kinder Care Learning Center
2800592,Target Store T-0095,8601 Research NB Blvd,Austin,3,96.67,94,99,2025-11-13,97,Grocery,Target Store T-0095
2801056,Popham Elementary School,7014 Elroy Rd,Del Valle,6,96.67,90,100,2026-04-28,100,School & Childcare,Popham Elementary School
2801336,Starbuck's Coffee #6330,2900 W Anderson Ln,Austin,3,96.67,94,98,2026-04-20,98,Restaurant & Food Service,Starbuck's Coffee
2801634,Meals On Wheels and More,3227 E 5th St,Austin,3,96.67,94,98,2025-09-16,94,Restaurant & Food Service,Meals On Wheels and More
2802067,Whataburger #809,3400 W Slaughter Ln,Austin,3,96.67,94,99,2025-03-11,97,Restaurant & Food Service,Whataburger
2803617,"HEB (Packaged, Produce Dairy)",7301 N FM 620 Rd Ste 660,Austin,3,96.67,95,98,2026-02-19,97,Grocery,"HEB (Packaged, Produce Dairy)"
2803661,Walgreens #6861,9307 N Lamar Blvd,Austin,3,96.67,95,99,2026-03-30,99,Convenience & Fuel,Walgreens
10002408,Super 8 Motel,8128 N Interstate 35,Austin,3,96.67,95,99,2026-02-05,95,Restaurant & Food Service,Super 8 Motel
10061972,Starbucks Coffee #11556,2505 W Parmer Ln,Austin,3,96.67,94,100,2026-03-09,100,Restaurant & Food Service,Starbucks Coffee
10065891,Starbucks Coffee #13418,1201 Barbara Jordan Blvd Ste 500,Austin,3,96.67,96,98,2025-12-03,98,Restaurant & Food Service,Starbucks Coffee
10085073,Mobile Loaves & Fishes-Dwntwn Alliance/Churches,1201 Lavaca St,Austin,3,96.67,94,100,2026-05-18,94,Restaurant & Food Service,Mobile Loaves & Fishes-Dwntwn Alliance
10220360,Crisis Respite Center,6222 N Lamar Blvd,Austin,3,96.67,95,99,2025-12-19,96,Restaurant & Food Service,Crisis Respite Center
10243103,Stepping Stone School,12301 Hymeadow Dr,Austin,3,96.67,95,99,2026-03-24,95,School & Childcare,Stepping Stone School
10262022,BC - Target #1812,3702 S FM 620 Rd,Austin,3,96.67,95,99,2026-05-18,95,Grocery,BC - Target
10314272,Westwood High School,12400 Mellow Meadow Dr,Austin,6,96.67,92,100,2026-05-12,92,School & Childcare,Westwood High School
10624924,Dollar General Store #12561,6600 FM 969 Rd,Austin,3,96.67,96,97,2025-09-12,96,Convenience & Fuel,Dollar General Store
10676946,Wienerschnitzel #816,2512 W Braker Ln,Austin,3,96.67,95,99,2026-02-24,95,Restaurant & Food Service,Wienerschnitzel
10789961,Jack in the Box #906,7404 McNeil Dr,Austin,6,96.67,92,99,2026-05-20,98,Restaurant & Food Service,Jack in the Box
10971092,Juiceland Oakhill,6705 W US 290 Hwy Unit 610,Austin,3,96.67,96,97,2025-09-17,96,Restaurant & Food Service,Juiceland Oakhill
11005845,Asian American Resource Center (AARC),8401 Cameron Rd,Austin,3,96.67,94,98,2026-04-03,98,Restaurant & Food Service,Asian American Resource Center (AARC)
11146920,Trader Joe's #454,9722 Great Hills Trl,Austin,3,96.67,90,100,2025-07-21,90,Grocery,Trader Joe's
11190716,Cedar Bend Child Development Center,1808 Cedar Bend Dr,Austin,3,96.67,96,97,2026-03-25,97,School & Childcare,Cedar Bend Child Development Center
11318405,IDEA Public Schools-IDEA Allan,1701 Vargas Rd,Austin,6,96.67,94,100,2026-04-21,96,School & Childcare,IDEA Public Schools-IDEA Allan
11593294,MN - Whataburger #1108,12003 E US 290 EB Hwy,Manor,6,96.67,93,100,2025-11-18,97,Restaurant & Food Service,MN - Whataburger
11621369,Dollar General #16198,13903 FM 812 Rd,Del Valle,3,96.67,94,100,2026-05-05,94,Convenience & Fuel,Dollar General
12186503,ABIA- Starbucks,3600 Presidential Blvd Unit 3701,Austin,3,96.67,93,99,2025-07-15,93,Venue & Concessions,ABIA- Starbucks
12392336,PF - Chili's Grill & Bar,18901 Limestone Commercial Dr,Pflugerville,6,96.67,94,99,2026-02-18,99,Restaurant & Food Service,PF - Chili's Grill & Bar
12392464,PF - Menchie's Frozen Yogurt,2324 FM 685 Ste 200,Pflugerville,3,96.67,96,98,2025-07-28,98,Restaurant & Food Service,PF - Menchie's Frozen Yogurt
12393016,PF - Typhoon Texas Waterpark - The Patio,18500 N Sh 130 Service Rd,Pflugerville,3,96.67,94,100,2025-05-02,96,Restaurant & Food Service,PF - Typhoon Texas Waterpark - The Patio
12393165,Sweetgreen,1007 S Congress Ave Apt 110,Austin,3,96.67,95,99,2026-03-04,95,Restaurant & Food Service,Sweetgreen
12393421,KIPP Met 10,6800 Metropolis Dr Bldg 10,Austin,6,96.67,93,100,2026-05-01,95,Restaurant & Food Service,KIPP Met
12393625,PF - Zaxby's,1301 FM 685,Pflugerville,6,96.67,93,99,2026-01-30,96,Restaurant & Food Service,PF - Zaxby's
12395210,Eastside High School,901 Neal St Unit A,Austin,6,96.67,93,99,2026-04-01,99,School & Childcare,Eastside High School
12396683,McDonald's Restaurant #10125,2114 W Slaughter Ln,Austin,6,96.67,93,100,2025-12-23,96,Restaurant & Food Service,McDonald's Restaurant
12397340,Flo's Wine Bar and Bottle Shop,3111 W 35th St # A,Austin,3,96.67,95,98,2026-03-31,98,Restaurant & Food Service,Flo's Wine Bar and Bottle Shop
12397445,Summer Moon Coffee,15511 W SH 71 Unit 100,Bee Cave,3,96.67,95,99,2026-01-09,99,Restaurant & Food Service,Summer Moon Coffee
12397503,Cava Mezze Grill,10000 Research SB Blvd Unit 101,Austin,3,96.67,94,98,2026-05-01,98,Restaurant & Food Service,Cava Mezze Grill
12398570,Covenant Presbyterian Church,3003 Northland Dr,Austin,3,96.67,95,98,2026-02-12,98,Restaurant & Food Service,Covenant Presbyterian Church
12400202,Nancy's Kitchen,5610 N IH 35 Service Rd SB,Austin,3,96.67,91,100,2026-05-01,91,Restaurant & Food Service,Nancy's Kitchen
12400646,BC - Nothing Bundt Cakes,13011 Shops Pkwy Ste 500,Bee Cave,3,96.67,95,99,2026-01-22,95,Restaurant & Food Service,BC - Nothing Bundt Cakes
12401018,Susie Cakes Bakery,1111 W 6th St Bldg A Ste 110,Austin,3,96.67,94,99,2026-04-14,99,Restaurant & Food Service,Susie Cakes Bakery
12401047,BC - New One Taco,3944 S FM 620 Rd Bldg 3 Ste 130,Austin,3,96.67,90,100,2025-11-20,100,Restaurant & Food Service,BC - New One Taco
2801398,Whataburger #709,13201 N FM 620 NB Rd,Austin,5,96.6,93,99,2026-03-02,99,Restaurant & Food Service,Whataburger
2802441,Whataburger,6611 S Mopac NB Expy,Austin,5,96.6,94,100,2025-12-18,96,Restaurant & Food Service,Whataburger
10664733,Pflugerville Donuts,1700 Grand Avenue Pkwy,Pflugerville,5,96.6,94,100,2026-01-05,95,Restaurant & Food Service,Pflugerville Donuts
10942718,WL - Starbucks Coffee #6238,701 S Capital of Texas Hwy Ste B200,West Lake Hills,5,96.6,91,99,2026-02-02,96,Restaurant & Food Service,WL - Starbucks Coffee
10959881,Circle K #2741551,12300 Harris Branch Pkwy,Manor,5,96.6,95,98,2026-01-14,97,Convenience & Fuel,Circle K
11119761,Wendy's W-105/2022,12421 N Mopac NB Expy,Austin,5,96.6,93,100,2026-02-24,98,Restaurant & Food Service,Wendy's W-105
11666597,El Teriyaki,10601 N Lamar Blvd,Austin,5,96.6,94,99,2026-04-10,99,Restaurant & Food Service,El Teriyaki
11853708,"Fairmont Austin - Banquet Operation (Level 3,4,5)",101 Red River St,Austin,5,96.6,94,99,2025-12-01,97,Restaurant & Food Service,"Fairmont Austin - Banquet Operation (Level 3,4,5)"
12392496,PF - 1st Step Early Learning Center,401 FM 685 Ste 104,Pflugerville,5,96.6,95,98,2026-05-13,97,School & Childcare,PF - 1st Step Early Learning Center
12392990,PF - Panda Express # 1872,18600 Limestone Commercial Dr,Pflugerville,5,96.6,92,99,2025-12-17,92,Restaurant & Food Service,PF - Panda Express
12395315,Bird Bird Biscuit,1401 W Koenig Ln,Austin,5,96.6,94,100,2026-02-12,94,Restaurant & Food Service,Bird Bird Biscuit
12398696,Jimmy John's,10900 Research SB Blvd Unit B-220,Austin,5,96.6,92,100,2026-04-06,97,Restaurant & Food Service,Jimmy John's
12398075,McDonald's 10919,2426 E Riverside Dr,Austin,7,96.57,91,100,2026-02-24,99,Restaurant & Food Service,McDonald's
12396680,WL - McDonald's Restaurant #11210,3300 Bee Caves Rd,West Lake Hills,9,96.56,92,100,2026-05-20,97,Restaurant & Food Service,WL - McDonald's Restaurant
2801346,St Andrews Episcopal School,1112 W 31st St,Austin,4,96.5,96,97,2026-04-30,97,School & Childcare,St Andrews Episcopal School
2801719,Austin Golf Club,24900 W SH 71,Spicewood,4,96.5,94,99,2026-03-04,94,Restaurant & Food Service,Austin Golf Club
2801787,McDonalds,5516 N Lamar Blvd,Austin,4,96.5,92,99,2026-04-28,92,Restaurant & Food Service,McDonalds
2802514,Panda Express,11521 N FM 620 Rd Bldg F,Austin,4,96.5,94,100,2026-03-26,94,Restaurant & Food Service,Panda Express
2803509,U PAK M,11940 Manchaca Rd,Austin,4,96.5,94,98,2026-01-21,98,Restaurant & Food Service,U PAK M
10039193,Virginia L Brown Recreation Center,7500 Blessing Ave,Austin,4,96.5,94,100,2026-04-16,100,Restaurant & Food Service,Virginia L Brown Recreation Center
10486271,John B. Connally HS-Culinary Kitchen,13212 N Lamar Blvd,Austin,6,96.5,95,98,2026-05-19,95,Restaurant & Food Service,John B. Connally HS-Culinary Kitchen
11057565,Kikka at Whole Foods Domain,11920 Domain Dr,Austin,4,96.5,95,99,2025-12-29,95,Grocery,Kikka at Whole Foods Domain
11466573,"Soup Peddler, The",4631 Airport Blvd Ste 130,Austin,4,96.5,93,99,2026-01-13,93,Restaurant & Food Service,"Soup Peddler, The"
11514130,Domino's Pizza #9285,3701 Guadalupe St,Austin,4,96.5,95,99,2025-07-17,95,Restaurant & Food Service,Domino's Pizza
11749365,Austin Travis County Integral Care,6600 E Ben White Blvd,Austin,6,96.5,91,100,2026-05-20,97,Restaurant & Food Service,Austin Travis County Integral Care
11759415,MN - Manor New Tech Middle School,12116 Joyce Turner Dr,Manor,6,96.5,92,100,2026-03-26,98,School & Childcare,MN - Manor New Tech Middle School
11776057,WL - Primrose School of West Lake Hills,3423 Bee Caves Rd Unit A,West Lake Hills,6,96.5,95,99,2026-04-24,96,School & Childcare,WL - Primrose School of West Lake Hills
11779206,MOD Pizza,9600 S Interstate 35,Austin,4,96.5,90,100,2025-06-05,90,Restaurant & Food Service,MOD Pizza
12394141,Salted Brands Inc.,5610 N IH 35,Austin,6,96.5,93,99,2026-04-16,96,Restaurant & Food Service,Salted Brands Inc.
12394862,PF - Precious Moments LLC,701 FM 685,Pflugerville,4,96.5,95,98,2026-04-24,95,Restaurant & Food Service,PF - Precious Moments LLC
12396070,Rainbow Scholars Academy,4600 Nuckols Crossing Rd,Austin,6,96.5,92,100,2026-03-05,96,School & Childcare,Rainbow Scholars Academy
12396111,Dan's Diner LLC (St. Ignatius Martyr School),120 W Oltorf St,Austin,4,96.5,93,99,2026-05-14,93,School & Childcare,Dan's Diner LLC (St. Ignatius Martyr School)
12397315,PF - Dominos 9267,18701 Limestone Commercial Dr Unit 400,Pflugerville,8,96.5,91,100,2026-03-02,95,Restaurant & Food Service,PF - Dominos
12397514,Lefty's Pizza Kitchen Austin,18101 W SH 71 Ste 600,Austin,4,96.5,95,98,2025-12-03,97,Restaurant & Food Service,Lefty's Pizza Kitchen Austin
12398484,Arby's 8888,4411 S Lamar NB Blvd,Austin,4,96.5,95,98,2026-03-19,97,Restaurant & Food Service,Arby's
12398577,Domino's #9365,5701 W Slaughter Ln Bldg A160,Austin,4,96.5,96,98,2025-09-30,96,Restaurant & Food Service,Domino's
10176511,Chipotle Mexican Grill #973,1201 Barbara Jordan Blvd Ste 1300,Austin,5,96.4,94,99,2026-03-19,99,Restaurant & Food Service,Chipotle Mexican Grill
10374904,Abacus School of Austin,14115 Avery Ranch Blvd,Austin,5,96.4,91,100,2026-04-28,97,School & Childcare,Abacus School of Austin
11225177,BC - Primrose School of Bee Cave,3801 Juniper Trce,Austin,5,96.4,94,98,2026-03-16,98,School & Childcare,BC - Primrose School of Bee Cave
11526780,Firehouse Subs,11101 Burnet Rd Ste A120,Austin,5,96.4,95,100,2026-02-10,96,Restaurant & Food Service,Firehouse Subs
12186460,Burger King #4228,9523 N Lamar Blvd,Austin,5,96.4,95,98,2026-01-28,97,Restaurant & Food Service,Burger King
12395511,Cielito Lindo Spanish Immersion Preschool,12410 Tomanet Trl,Austin,5,96.4,90,100,2026-03-23,99,School & Childcare,Cielito Lindo Spanish Immersion Preschool
2800110,Avenue B Grocery,4403 Avenue B,Austin,3,96.33,94,100,2026-02-13,94,Grocery,Avenue B Grocery
2800287,Whataburger #347,2801 W Anderson Ln,Austin,3,96.33,95,98,2026-03-03,95,Restaurant & Food Service,Whataburger
2801411,Starbucks Coffee #6284,504 W 24th St,Austin,3,96.33,94,98,2025-07-24,98,Restaurant & Food Service,Starbucks Coffee
2801648,Springhill Suites,10936 Stonelake Blvd,Austin,3,96.33,92,100,2026-05-20,100,Restaurant & Food Service,Springhill Suites
2801883,Book People Coffeeshop,603 N Lamar Blvd,Austin,3,96.33,94,100,2026-05-06,95,Restaurant & Food Service,Book People Coffeeshop
2801892,Brookdale North Austin,5310 Duval Rd,Austin,6,96.33,95,99,2026-05-22,95,Restaurant & Food Service,Brookdale North Austin
2802155,Kikka Sushi @ Whole Foods,9607 Research NB Blvd,Austin,3,96.33,92,100,2026-01-21,100,Grocery,Kikka Sushi @ Whole Foods
2803291,Independence Brewing Co.,3913 Todd Ln,Austin,3,96.33,95,99,2025-04-08,95,Restaurant & Food Service,Independence Brewing Co.
2803430,Circle K # 2741396,10713 Jollyville Rd,Austin,3,96.33,96,97,2026-04-13,97,Convenience & Fuel,Circle K
2803468,Randall's #2482 (Retail),8040 Mesa Dr,Austin,3,96.33,95,97,2025-12-05,97,Restaurant & Food Service,Randall's #2482 (Retail)
2803733,Walgreens #05160,6812 N Lamar Blvd,Austin,3,96.33,91,100,2026-02-12,98,Convenience & Fuel,Walgreens
2804009,CVS Pharmacy #7442,11300 N Lamar Blvd,Austin,3,96.33,94,98,2025-10-23,94,Convenience & Fuel,CVS Pharmacy
2804011,CVS Pharmacy #6893,3569 Far West Blvd,Austin,3,96.33,94,100,2025-11-19,100,Convenience & Fuel,CVS Pharmacy
10003502,Family Dollar Store #6846,4701 E Martin Luther King Jr Blvd,Austin,3,96.33,95,99,2026-03-05,99,Convenience & Fuel,Family Dollar Store
10118311,Cedar International Academy II,8416 N Interstate 35,Austin,6,96.33,95,99,2026-04-13,95,School & Childcare,Cedar International Academy II
10260609,Longhorn Village - Formal Dining,12501 Longhorn Pkwy,Austin,3,96.33,93,98,2025-11-20,98,Restaurant & Food Service,Longhorn Village - Formal Dining
10720284,Randall's # 2987 Deli,5145 FM 620 N,Austin,6,96.33,92,100,2026-04-21,92,Restaurant & Food Service,Randall's # 2987 Deli
11062319,Twin Creeks Cellar,12521 Twin Creeks Rd,Austin,3,96.33,94,98,2026-02-19,97,Restaurant & Food Service,Twin Creeks Cellar
11119824,Wendy's Old Fashion Hamburger,10203 Lake Creek Pkwy,Austin,3,96.33,95,98,2026-04-24,96,Restaurant & Food Service,Wendy's Old Fashion Hamburger
11159730,Royal Blue Grocery,51 Rainey St Apt 120,Austin,3,96.33,94,100,2026-04-01,94,Grocery,Royal Blue Grocery
11330041,BC - Sonesta Bee Cave,12525 Bee Cave Pkwy,Bee Cave,3,96.33,90,100,2026-02-23,99,Restaurant & Food Service,BC - Sonesta Bee Cave
11400309,"St. James Child Development Center, Child Inc",1941 Webberville Rd,Austin,3,96.33,94,100,2025-08-11,94,School & Childcare,"St. James Child Development Center, Child Inc"
11459777,Our Lady's Maronite Catholic Church,1320 E 51st St,Austin,3,96.33,93,100,2026-03-25,100,Restaurant & Food Service,Our Lady's Maronite Catholic Church
11523805,Americas Best Value Inn,909 E Koenig EB Ln,Austin,3,96.33,94,100,2026-03-19,95,Restaurant & Food Service,Americas Best Value Inn
11694062,Foodie Kids,3818 Far West Blvd,Austin,3,96.33,93,99,2026-02-26,97,Restaurant & Food Service,Foodie Kids
11703726,Lick Ice Creams,1905 Aldrich St Ste 150,Austin,3,96.33,95,98,2025-12-09,96,Restaurant & Food Service,Lick Ice Creams
11768775,Total Wine & More,1201 Barbara Jordan Blvd,Austin,3,96.33,95,97,2026-04-21,97,Restaurant & Food Service,Total Wine & More
11951123,P.Terry's Burger Stand #15,1551 E SH 71 WB,Austin,6,96.33,93,100,2026-03-10,94,Restaurant & Food Service,P.Terry's Burger Stand
12003576,MN-Manor Senior High School - Culinary Arts,14832 N FM 973 Rd,Manor,6,96.33,90,100,2026-03-27,100,School & Childcare,MN-Manor Senior High School - Culinary Arts
12093793,ZHI TEA,1023 Springdale Rd Unit A,Austin,3,96.33,96,97,2025-08-19,97,Restaurant & Food Service,ZHI TEA
12185791,"Wingman Kitchens, LLC",1023 Springdale Rd Bldg 1,Austin,3,96.33,94,98,2025-08-05,97,Restaurant & Food Service,"Wingman Kitchens, LLC"
12392625,PF - Pflugerville High School,1301 W Pecan St,Pflugerville,6,96.33,93,100,2026-03-26,93,School & Childcare,PF - Pflugerville High School
12392627,PF - Timmerman Elementary School,412 Swenson Farms Blvd,Pflugerville,6,96.33,92,100,2026-03-06,97,School & Childcare,PF - Timmerman Elementary School
12392947,Hawaiian Bros.,8023 Burnet Rd,Austin,3,96.33,92,99,2025-02-13,98,Restaurant & Food Service,Hawaiian Bros.
12393350,PF - Nearby Coffee Co.,16921 Joe Barbee Dr Unit B,Pflugerville,6,96.33,92,99,2026-02-24,97,Restaurant & Food Service,PF - Nearby Coffee Co.
12393613,Snack Plus,2901 S Capital of Texas Hwy Ste N3,Austin,3,96.33,90,100,2026-03-02,90,Restaurant & Food Service,Snack Plus
12395289,Juniper Breeze,208 Barton Springs Rd,Austin,3,96.33,94,100,2025-12-11,94,Restaurant & Food Service,Juniper Breeze
12397523,Sur La Table,11800 Domain Blvd Ste 130,Austin,3,96.33,95,98,2026-02-12,98,Restaurant & Food Service,Sur La Table
12397965,ZMART,10616 Menchaca Rd,Austin,6,96.33,95,98,2026-02-23,97,Restaurant & Food Service,ZMART
12401154,Texas Pecan Cakes,3400 Comsouth Dr,Austin,3,96.33,96,97,2026-01-16,97,Restaurant & Food Service,Texas Pecan Cakes
12401190,Honest Mary's,2021 Aldrich St,Austin,3,96.33,95,97,2026-03-20,97,Restaurant & Food Service,Honest Mary's
12392522,PF - Starbucks Coffee #14099,1709 E Pflugerville Pkwy,Pflugerville,7,96.29,90,99,2026-05-22,99,Restaurant & Food Service,PF - Starbucks Coffee
2800536,Stepping Stone School II,8419 Bowling Green Dr,Austin,4,96.25,92,100,2025-09-05,99,School & Childcare,Stepping Stone School II
2800727,Episcopal Seminary Southwest School,606 Rathervue Pl,Austin,4,96.25,94,99,2026-02-18,97,School & Childcare,Episcopal Seminary Southwest School
10091620,Subway #43067,1910 W Braker Ln Ste 900,Austin,4,96.25,93,99,2026-01-28,99,Restaurant & Food Service,Subway
10352305,Tiff's Treats,3201 Bee Caves Rd Unit 172,Austin,4,96.25,92,99,2026-03-11,98,Restaurant & Food Service,Tiff's Treats
11119183,Wendy's W120,1425 W Wells Branch Pkwy,Pflugerville,4,96.25,94,98,2025-12-30,96,Restaurant & Food Service,Wendy's W120
11388129,Wells Branch Burger King,1420 W Wells Branch Pkwy,Pflugerville,4,96.25,93,99,2025-11-04,99,Restaurant & Food Service,Wells Branch Burger King
11473247,7-Eleven Convenience Store #36561A,1822 Rutland Dr,Austin,4,96.25,94,99,2026-02-24,97,Convenience & Fuel,7-Eleven Convenience Store #36561A
11499693,Parmer Lane 5 Caffe Macs-Back Kitchen,5505 W Parmer Ln Bldg 5,Austin,4,96.25,95,97,2025-12-18,95,Restaurant & Food Service,Parmer Lane 5 Caffe Macs-Back Kitchen
11659989,Dell Seton Medical Center University of Texas Coffee Shop,1500 Red River St,Austin,4,96.25,94,100,2025-05-06,96,School & Childcare,Dell Seton Medical Center University of Texas Coffee Shop
11997321,Firefly Sushi,901 W Ben White Blvd,Austin,4,96.25,93,100,2026-03-20,93,Restaurant & Food Service,Firefly Sushi
12392489,Fairfield Inn,4525 S Ih 35,Austin,4,96.25,94,98,2026-05-18,98,Restaurant & Food Service,Fairfield Inn
12392699,Walmart #5479,1548 FM 685,Pflugerville,4,96.25,92,99,2025-12-15,97,Grocery,Walmart
12393966,China Fun,825 E Rundberg Ln Ste G5,Austin,4,96.25,95,99,2026-02-12,96,Restaurant & Food Service,China Fun
12395950,Cinful Sweets,9415 Burnet Rd Ste 106,Austin,4,96.25,95,97,2026-03-26,96,Restaurant & Food Service,Cinful Sweets
12396411,Burnet Go To,6800 Burnet Rd Ste 2,Austin,4,96.25,93,100,2025-12-19,96,Restaurant & Food Service,Burnet Go To
12397961,David Doughie's,1300 E Anderson Ln Apt 1205 Bldg D,Austin,4,96.25,94,100,2026-03-12,96,Restaurant & Food Service,David Doughie's
12400206,PF - QuikTrip #4180,1105 Old Austin Hutto Rd,Pflugerville,4,96.25,93,98,2026-05-21,93,Convenience & Fuel,PF - QuikTrip
10402647,HEB Plus #12 - Deli/Bakery/Produce,2508 E Riverside Dr,Austin,5,96.2,92,98,2026-03-09,98,Grocery,HEB Plus #12 - Deli
10826815,Pinthouse Pizza,4729 Burnet Rd,Austin,5,96.2,91,99,2025-10-22,95,Restaurant & Food Service,Pinthouse Pizza
11392135,Good Shepherd Parish Life Center,3201 Windsor Rd Bldg B,Austin,5,96.2,93,99,2026-03-30,99,Restaurant & Food Service,Good Shepherd Parish Life Center
11853714,Fairmont Austin - Gold Lounge (Level 35),101 Red River St,Austin,5,96.2,90,100,2025-12-01,100,Restaurant & Food Service,Fairmont Austin - Gold Lounge (Level 35)
12395103,Summer Moon Coffee,5145 FM 620 N,Austin,5,96.2,92,99,2026-02-23,95,Restaurant & Food Service,Summer Moon Coffee
12396306,"Kerlin BBQ, LLC",3400 Comsouth Dr,Austin,5,96.2,94,100,2026-01-16,94,Restaurant & Food Service,"Kerlin BBQ, LLC"
